♠4,♥3,♦7,♣3,♦K
♠4,♥3,♦7,♣3,♥Q
♠4,♥3,♦7,♣3,♣J
♠4,♥3,♦7,♣3,♦2
♠4,♥3,♦7,♣3,♥8
♠4,♥3,♦7,♣3,♠J
♠4,♥3,♦7,♦K,♥Q
♠4,♥3,♦7,♦K,♣J
♠4,♥3,♦7,♦K,♦2
♠4,♥3,♦7,♦K,♥8
♠4,♥3,♦7,♦K,♠J
♠4,♥3,♦7,♥Q,♣J
♠4,♥3,♦7,♥Q,♦2
♠4,♥3,♦7,♥Q,♥8
♠4,♥3,♦7,♥Q,♠J
♠4,♥3,♦7,♣J,♦2
♠4,♥3,♦7,♣J,♥8
♠4,♥3,♦7,♣J,♠J
♠4,♥3,♦7,♦2,♥8
♠4,♥3,♦7,♦2,♠J
♠4,♥3,♦7,♥8,♠J
♠4,♥3,♣3,♦K,♥Q
♠4,♥3,♣3,♦K,♣J
♠4,♥3,♣3,♦K,♦2
♠4,♥3,♣3,♦K,♥8
♠4,♥3,♣3,♦K,♠J
♠4,♥3,♣3,♥Q,♣J
♠4,♥3,♣3,♥Q,♦2
♠4,♥3,♣3,♥Q,♥8
♠4,♥3,♣3,♥Q,♠J
♠4,♥3,♣3,♣J,♦2
♠4,♥3,♣3,♣J,♥8
♠4,♥3,♣3,♣J,♠J
♠4,♥3,♣3,♦2,♥8
♠4,♥3,♣3,♦2,♠J
♠4,♥3,♣3,♥8,♠J
♠4,♥3,♦K,♥Q,♣J
♠4,♥3,♦K,♥Q,♦2
♠4,♥3,♦K,♥Q,♥8
♠4,♥3,♦K,♥Q,♠J
♠4,♥3,♦K,♣J,♦2
♠4,♥3,♦K,♣J,♥8
♠4,♥3,♦K,♣J,♠J
♠4,♥3,♦K,♦2,♥8
♠4,♥3,♦K,♦2,♠J
♠4,♥3,♦K,♥8,♠J
♠4,♥3,♥Q,♣J,♦2
♠4,♥3,♥Q,♣J,♥8
♠4,♥3,♥Q,♣J,♠J
♠4,♥3,♥Q,♦2,♥8
♠4,♥3,♥Q,♦2,♠J
♠4,♥3,♥Q,♥8,♠J
♠4,♥3,♣J,♦2,♥8
♠4,♥3,♣J,♦2,♠J
♠4,♥3,♣J,♥8,♠J
♠4,♥3,♦2,♥8,♠J
♠4,♦7,♣3,♦K,♥Q
♠4,♦7,♣3,♦K,♣J
♠4,♦7,♣3,♦K,♦2
♠4,♦7,♣3,♦K,♥8
♠4,♦7,♣3,♦K,♠J
♠4,♦7,♣3,♥Q,♣J
♠4,♦7,♣3,♥Q,♦2
♠4,♦7,♣3,♥Q,♥8
♠4,♦7,♣3,♥Q,♠J
♠4,♦7,♣3,♣J,♦2
♠4,♦7,♣3,♣J,♥8
♠4,♦7,♣3,♣J,♠J
♠4,♦7,♣3,♦2,♥8
♠4,♦7,♣3,♦2,♠J
♠4,♦7,♣3,♥8,♠J
♠4,♦7,♦K,♥Q,♣J
♠4,♦7,♦K,♥Q,♦2
♠4,♦7,♦K,♥Q,♥8
♠4,♦7,♦K,♥Q,♠J
♠4,♦7,♦K,♣J,♦2
♠4,♦7,♦K,♣J,♥8
♠4,♦7,♦K,♣J,♠J
♠4,♦7,♦K,♦2,♥8
♠4,♦7,♦K,♦2,♠J
♠4,♦7,♦K,♥8,♠J
♠4,♦7,♥Q,♣J,♦2
♠4,♦7,♥Q,♣J,♥8
♠4,♦7,♥Q,♣J,♠J
♠4,♦7,♥Q,♦2,♥8
