♠3,♣3,♣A,♥A,♦A
♠7,♥7,♣A,♥A,♦A
♠3,♥J,♣A,♥A,♦A
♠3,♠10,♣A,♥A,♦A
♥2,♠3,♣A,♥A,♦A
♠3,♠7,♣A,♥A,♦A
♠3,♥7,♣A,♥A,♦A
♠3,♦9,♣A,♥A,♦A
♠10,♥J,♣A,♥A,♦A
♣3,♥J,♣A,♥A,♦A
♥2,♥J,♣A,♥A,♦A
♠7,♥J,♣A,♥A,♦A
♥7,♥J,♣A,♥A,♦A
♦9,♥J,♣A,♥A,♦A
♣3,♠10,♣A,♥A,♦A
♥2,♠10,♣A,♥A,♦A
♠7,♠10,♣A,♥A,♦A
♥7,♠10,♣A,♥A,♦A
♦9,♠10,♣A,♥A,♦A
♥2,♣3,♣A,♥A,♦A
♣3,♠7,♣A,♥A,♦A
♣3,♥7,♣A,♥A,♦A
♣3,♦9,♣A,♥A,♦A
♥2,♠7,♣A,♥A,♦A
♥2,♥7,♣A,♥A,♦A
♥2,♦9,♣A,♥A,♦A
♠7,♦9,♣A,♥A,♦A
♥7,♦9,♣A,♥A,♦A
♠3,♣3,♠7,♥7,♥J
♠3,♣3,♥J,♣A,♥A
♠3,♣3,♥J,♣A,♦A
♠3,♣3,♥J,♥A,♦A
♠3,♣3,♠7,♥7,♠10
♠3,♣3,♠10,♣A,♥A
♠3,♣3,♠10,♣A,♦A
♠3,♣3,♠10,♥A,♦A
♥2,♠3,♣3,♠7,♥7
♥2,♠3,♣3,♣A,♥A
♥2,♠3,♣3,♣A,♦A
♥2,♠3,♣3,♥A,♦A
♠3,♣3,♠7,♥7,♣A
♠3,♣3,♠7,♥7,♥A
♠3,♣3,♠7,♥7,♦9
♠3,♣3,♠7,♥7,♦A
♠3,♣3,♠7,♣A,♥A
♠3,♣3,♠7,♣A,♦A
♠3,♣3,♠7,♥A,♦A
♠3,♣3,♥7,♣A,♥A
♠3,♣3,♥7,♣A,♦A
♠3,♣3,♥7,♥A,♦A
♠3,♣3,♦9,♣A,♥A
♠3,♣3,♦9,♣A,♦A
♠3,♣3,♦9,♥A,♦A
♠3,♠7,♥7,♣A,♥A
♠3,♠7,♥7,♣A,♦A
♠3,♠7,♥7,♥A,♦A
♠7,♥7,♥J,♣A,♥A
♠7,♥7,♥J,♣A,♦A
♠7,♥7,♥J,♥A,♦A
♠7,♥7,♠10,♣A,♥A
♠7,♥7,♠10,♣A,♦A
♠7,♥7,♠10,♥A,♦A
♣3,♠7,♥7,♣A,♥A
♣3,♠7,♥7,♣A,♦A
♣3,♠7,♥7,♥A,♦A
♥2,♠7,♥7,♣A,♥A
♥2,♠7,♥7,♣A,♦A
♥2,♠7,♥7,♥A,♦A
♠7,♥7,♦9,♣A,♥A
♠7,♥7,♦9,♣A,♦A
♠7,♥7,♦9,♥A,♦A
♥2,♠3,♣3,♠10,♥J
♠3,♣3,♠7,♠10,♥J
♠3,♣3,♥7,♠10,♥J
♠3,♣3,♠10,♥J,♣A
♠3,♣3,♠10,♥J,♥A
♠3,♣3,♦9,♠10,♥J
♠3,♣3,♠10,♥J,♦A
♠3,♠7,♥7,♠10,♥J
♠3,♠10,♥J,♣A,♥A
♠3,♠10,♥J,♣A,♦A
♠3,♠10,♥J,♥A,♦A
♥2,♠3,♣3,♠7,♥J
♥2,♠3,♣3,♥7,♥J
♥2,♠3,♣3,♥J,♣A
♥2,♠3,♣3,♥J,♥A
♥2,♠3,♣3,♦9,♥J
♥2,♠3,♣3,♥J,♦A
♠3,♣3,♠7,♥J,♣A
♠3,♣3,♠7,♥J,♥A
♠3,♣3,♠7,♦9,♥J
♠3,♣3,♠7,♥J,♦A
♠3,♣3,♥7,♥J,♣A
♠3,♣3,♥7,♥J,♥A
♠3,♣3,♥7,♦9,♥J
