♠7,♠8,♦9,♥10,♥J
♠7,♦8,♦9,♥10,♥J
♠2,♣4,♥4,♠8,♦8
♣4,♥4,♠8,♦8,♥10
♣4,♥4,♠8,♦8,♦9
♣4,♥4,♠8,♦8,♦K
♣4,♥4,♠8,♦8,♥A
♣4,♥4,♠8,♦8,♥J
♣4,♥4,♠7,♠8,♦8
♠2,♠8,♦8,♦9,♥10
♠2,♠8,♦8,♥10,♦K
♠2,♣4,♠8,♦8,♥10
♠2,♣4,♥4,♠8,♥10
♠2,♠8,♦8,♥10,♥A
♠2,♥4,♠8,♦8,♥10
♠2,♠8,♦8,♥10,♥J
♠2,♠7,♠8,♦8,♥10
♠2,♠8,♦8,♦9,♦K
♠2,♣4,♠8,♦8,♦9
♠2,♣4,♥4,♠8,♦9
♠2,♠8,♦8,♦9,♥A
♠2,♥4,♠8,♦8,♦9
♠2,♠8,♦8,♦9,♥J
♠2,♠7,♠8,♦8,♦9
♠2,♣4,♠8,♦8,♦K
♠2,♣4,♥4,♠8,♦K
♠2,♠8,♦8,♦K,♥A
♠2,♥4,♠8,♦8,♦K
♠2,♠8,♦8,♥J,♦K
♠2,♠7,♠8,♦8,♦K
♠2,♣4,♠8,♦8,♥A
♠2,♣4,♠8,♦8,♥J
♠2,♣4,♠7,♠8,♦8
♠2,♣4,♥4,♠8,♥A
♠2,♣4,♥4,♠8,♥J
♠2,♣4,♥4,♠7,♠8
♠2,♥4,♠8,♦8,♥A
♠2,♠8,♦8,♥J,♥A
♠2,♠7,♠8,♦8,♥A
♠2,♥4,♠8,♦8,♥J
♠2,♥4,♠7,♠8,♦8
♠2,♠7,♠8,♦8,♥J
♠8,♦8,♦9,♥10,♦K
♣4,♠8,♦8,♦9,♥10
♣4,♥4,♠8,♦9,♥10
♠8,♦8,♦9,♥10,♥A
♥4,♠8,♦8,♦9,♥10
♠8,♦8,♦9,♥10,♥J
♠7,♠8,♦8,♦9,♥10
♣4,♠8,♦8,♥10,♦K
♣4,♥4,♠8,♥10,♦K
♠8,♦8,♥10,♦K,♥A
♥4,♠8,♦8,♥10,♦K
♠8,♦8,♥10,♥J,♦K
♠7,♠8,♦8,♥10,♦K
♣4,♠8,♦8,♥10,♥A
♣4,♠8,♦8,♥10,♥J
♣4,♠7,♠8,♦8,♥10
♣4,♥4,♠8,♥10,♥A
♣4,♥4,♠8,♥10,♥J
♣4,♥4,♠7,♠8,♥10
♥4,♠8,♦8,♥10,♥A
♠8,♦8,♥10,♥J,♥A
♠7,♠8,♦8,♥10,♥A
♥4,♠8,♦8,♥10,♥J
♥4,♠7,♠8,♦8,♥10
♠7,♠8,♦8,♥10,♥J
♣4,♠8,♦8,♦9,♦K
♣4,♥4,♠8,♦9,♦K
♠8,♦8,♦9,♦K,♥A
♥4,♠8,♦8,♦9,♦K
♠8,♦8,♦9,♥J,♦K
♠7,♠8,♦8,♦9,♦K
♣4,♠8,♦8,♦9,♥A
♣4,♠8,♦8,♦9,♥J
♣4,♠7,♠8,♦8,♦9
♣4,♥4,♠8,♦9,♥A
♣4,♥4,♠8,♦9,♥J
♣4,♥4,♠7,♠8,♦9
♥4,♠8,♦8,♦9,♥A
♠8,♦8,♦9,♥J,♥A
♠7,♠8,♦8,♦9,♥A
♥4,♠8,♦8,♦9,♥J
♥4,♠7,♠8,♦8,♦9
♠7,♠8,♦8,♦9,♥J
♣4,♠8,♦8,♦K,♥A
♣4,♠8,♦8,♥J,♦K
♣4,♠7,♠8,♦8,♦K
♣4,♥4,♠8,♦K,♥A
♣4,♥4,♠8,♥J,♦K
♣4,♥4,♠7,♠8,♦K
♥4,♠8,♦8,♦K,♥A
♠8,♦8,♥J,♦K,♥A
♠7,♠8,♦8,♦K,♥A
♥4,♠8,♦8,♥J,♦K
♥4,♠7,♠8,♦8,♦K
♠7,♠8,♦8,♥J,♦K
♣4,♠8,♦8,♥J,♥A
♣4,♠7,♠8,♦8,♥A
♣4,♠7,♠8,♦8,♥J
♣4,♥4,♠8,♥J,♥A
♣4,♥4,♠7,♠8,♥A
♣4,♥4,♠7,♠8,♥J
♥4,♠8,♦8,♥J,♥A
♥4,♠7,♠8,♦8,♥A
♠7,♠8,♦8,♥J,♥A
♥4,♠7,♠8,♦8,♥J
♠2,♣4,♥4,♦9,♥10
♠2,♣4,♥4,♥10,♦K
♠2,♣4,♥4,♦8,♥10
♠2,♣4,♥4,♥10,♥A
♠2,♣4,♥4,♥10,♥J
♠2,♣4,♥4,♠7,♥10
♠2,♣4,♥4,♦9,♦K
♠2,♣4,♥4,♦8,♦9
♠2,♣4,♥4,♦9,♥A
♠2,♣4,♥4,♦9,♥J
♠2,♣4,♥4,♠7,♦9
♠2,♣4,♥4,♦8,♦K
♠2,♣4,♥4,♦K,♥A
♠2,♣4,♥4,♥J,♦K
♠2,♣4,♥4,♠7,♦K
♠2,♣4,♥4,♦8,♥A
♠2,♣4,♥4,♦8,♥J
♠2,♣4,♥4,♠7,♦8
♠2,♣4,♥4,♥J,♥A
♠2,♣4,♥4,♠7,♥A
♠2,♣4,♥4,♠7,♥J
♣4,♥4,♦9,♥10,♦K
♣4,♥4,♦8,♦9,♥10
♣4,♥4,♦9,♥10,♥A
♣4,♥4,♦9,♥10,♥J
♣4,♥4,♠7,♦9,♥10
♣4,♥4,♦8,♥10,♦K
♣4,♥4,♥10,♦K,♥A
♣4,♥4,♥10,♥J,♦K
♣4,♥4,♠7,♥10,♦K
♣4,♥4,♦8,♥10,♥A
♣4,♥4,♦8,♥10,♥J
♣4,♥4,♠7,♦8,♥10
♣4,♥4,♥10,♥J,♥A
♣4,♥4,♠7,♥10,♥A
♣4,♥4,♠7,♥10,♥J
♣4,♥4,♦8,♦9,♦K
♣4,♥4,♦9,♦K,♥A
♣4,♥4,♦9,♥J,♦K
♣4,♥4,♠7,♦9,♦K
♣4,♥4,♦8,♦9,♥A
♣4,♥4,♦8,♦9,♥J
♣4,♥4,♠7,♦8,♦9
♣4,♥4,♦9,♥J,♥A
♣4,♥4,♠7,♦9,♥A
♣4,♥4,♠7,♦9,♥J
♣4,♥4,♦8,♦K,♥A
♣4,♥4,♦8,♥J,♦K
♣4,♥4,♠7,♦8,♦K
♣4,♥4,♥J,♦K,♥A
♣4,♥4,♠7,♦K,♥A
♣4,♥4,♠7,♥J,♦K
♣4,♥4,♦8,♥J,♥A
