♠6,♦6,♣7,♦7,♠7
♣7,♦7,♠7,♦Q,♣Q
♠5,♣5,♣7,♦7,♠7
♣2,♣7,♣9,♣Q,♣K
♣2,♣5,♣7,♣Q,♣K
♣2,♣5,♣7,♣9,♣K
♣5,♣7,♣9,♣Q,♣K
♣2,♣5,♣7,♣9,♣Q
♣2,♣5,♣9,♣Q,♣K
♠6,♣7,♥8,♣9,♥10
♠6,♦7,♥8,♣9,♥10
♠6,♠7,♥8,♣9,♥10
♠5,♠6,♣7,♥8,♣9
♣5,♠6,♣7,♥8,♣9
♠5,♠6,♦7,♥8,♣9
♣5,♠6,♦7,♥8,♣9
♠5,♠6,♠7,♥8,♣9
♣5,♠6,♠7,♥8,♣9
♣7,♥8,♣9,♥10,♦J
♥8,♣9,♥10,♦J,♦Q
♦7,♥8,♣9,♥10,♦J
♠7,♥8,♣9,♥10,♦J
♥8,♣9,♥10,♦J,♣Q
♦6,♣7,♥8,♣9,♥10
♦6,♦7,♥8,♣9,♥10
♦6,♠7,♥8,♣9,♥10
♠5,♦6,♣7,♥8,♣9
♣5,♦6,♣7,♥8,♣9
♠5,♦6,♦7,♥8,♣9
♣5,♦6,♦7,♥8,♣9
♠5,♦6,♠7,♥8,♣9
♣5,♦6,♠7,♥8,♣9
♣9,♥10,♦J,♦Q,♣K
♣9,♥10,♦J,♣Q,♣K
♠6,♣7,♦7,♠7,♥8
♠6,♣7,♦7,♠7,♦J
♠6,♣7,♦7,♠7,♥10
♠6,♣7,♦7,♠7,♦Q
♠6,♣7,♦7,♠7,♣K
♣2,♠6,♣7,♦7,♠7
♠5,♠6,♣7,♦7,♠7
♠6,♣7,♦7,♠7,♣Q
♠6,♣7,♦7,♠7,♣9
♣5,♠6,♣7,♦7,♠7
♣7,♦7,♠7,♥8,♦J
♣7,♦7,♠7,♥8,♥10
♣7,♦7,♠7,♥8,♦Q
♣7,♦7,♠7,♥8,♣K
♣2,♣7,♦7,♠7,♥8
♦6,♣7,♦7,♠7,♥8
♠5,♣7,♦7,♠7,♥8
♣7,♦7,♠7,♥8,♣Q
♣7,♦7,♠7,♥8,♣9
♣5,♣7,♦7,♠7,♥8
♣7,♦7,♠7,♥10,♦J
♣7,♦7,♠7,♦J,♦Q
♣7,♦7,♠7,♦J,♣K
♣2,♣7,♦7,♠7,♦J
♦6,♣7,♦7,♠7,♦J
♠5,♣7,♦7,♠7,♦J
♣7,♦7,♠7,♦J,♣Q
♣7,♦7,♠7,♣9,♦J
♣5,♣7,♦7,♠7,♦J
♣7,♦7,♠7,♥10,♦Q
♣7,♦7,♠7,♥10,♣K
♣2,♣7,♦7,♠7,♥10
♦6,♣7,♦7,♠7,♥10
♠5,♣7,♦7,♠7,♥10
♣7,♦7,♠7,♥10,♣Q
♣7,♦7,♠7,♣9,♥10
♣5,♣7,♦7,♠7,♥10
♣7,♦7,♠7,♦Q,♣K
♣2,♣7,♦7,♠7,♦Q
♦6,♣7,♦7,♠7,♦Q
♠5,♣7,♦7,♠7,♦Q
♣7,♦7,♠7,♣9,♦Q
♣5,♣7,♦7,♠7,♦Q
♣2,♣7,♦7,♠7,♣K
♦6,♣7,♦7,♠7,♣K
♠5,♣7,♦7,♠7,♣K
♣7,♦7,♠7,♣Q,♣K
♣7,♦7,♠7,♣9,♣K
♣5,♣7,♦7,♠7,♣K
♣2,♦6,♣7,♦7,♠7
♣2,♠5,♣7,♦7,♠7
♣2,♣7,♦7,♠7,♣Q
♣2,♣7,♦7,♠7,♣9
♣2,♣5,♣7,♦7,♠7
♠5,♦6,♣7,♦7,♠7
♦6,♣7,♦7,♠7,♣Q
♦6,♣7,♦7,♠7,♣9
♣5,♦6,♣7,♦7,♠7
♠5,♣7,♦7,♠7,♣Q
♠5,♣7,♦7,♠7,♣9
♣7,♦7,♠7,♣9,♣Q
♣5,♣7,♦7,♠7,♣Q
♣5,♣7,♦7,♠7,♣9
♠6,♦6,♣7,♦7,♥8
♠6,♦6,♣7,♠7,♥8
♠6,♦6,♥8,♦Q,♣Q
♠6,♦6,♦7,♠7,♥8
♠5,♣5,♠6,♦6,♥8
♠6,♦6,♣7,♦7,♦J
♠6,♦6,♣7,♠7,♦J
♠6,♦6,♦J,♦Q,♣Q
♠6,♦6,♦7,♠7,♦J
♠5,♣5,♠6,♦6,♦J
♠6,♦6,♣7,♦7,♥10
♠6,♦6,♣7,♠7,♥10
♠6,♦6,♥10,♦Q,♣Q
♠6,♦6,♦7,♠7,♥10
♠5,♣5,♠6,♦6,♥10
♠6,♦6,♣7,♦7,♦Q
♠6,♣7,♦7,♦Q,♣Q
♠6,♦6,♣7,♠7,♦Q
♠6,♦6,♣7,♦Q,♣Q
♠6,♣7,♠7,♦Q,♣Q
♠6,♦6,♣7,♦7,♣K
♠6,♦6,♣7,♠7,♣K
♣2,♠6,♦6,♣7,♦7
♠5,♠6,♦6,♣7,♦7
