♣2,♣6,♦5,♦6,♥A
♣2,♣6,♦5,♦6,♣J
♣2,♣6,♦5,♦6,♥K
♣2,♣6,♦5,♦6,♥4
♣2,♣6,♦5,♦6,♠J
♣2,♣6,♦5,♦6,♣Q
♣2,♣6,♦5,♥A,♣J
♣2,♣6,♦5,♥A,♥K
♣2,♣6,♦5,♥A,♥4
♣2,♣6,♦5,♥A,♠J
♣2,♣6,♦5,♥A,♣Q
♣2,♣6,♦5,♣J,♥K
♣2,♣6,♦5,♣J,♥4
♣2,♣6,♦5,♣J,♠J
♣2,♣6,♦5,♣J,♣Q
♣2,♣6,♦5,♥K,♥4
♣2,♣6,♦5,♥K,♠J
♣2,♣6,♦5,♥K,♣Q
♣2,♣6,♦5,♥4,♠J
♣2,♣6,♦5,♥4,♣Q
♣2,♣6,♦5,♠J,♣Q
♣2,♣6,♦6,♥A,♣J
♣2,♣6,♦6,♥A,♥K
♣2,♣6,♦6,♥A,♥4
♣2,♣6,♦6,♥A,♠J
♣2,♣6,♦6,♥A,♣Q
♣2,♣6,♦6,♣J,♥K
♣2,♣6,♦6,♣J,♥4
♣2,♣6,♦6,♣J,♠J
♣2,♣6,♦6,♣J,♣Q
♣2,♣6,♦6,♥K,♥4
♣2,♣6,♦6,♥K,♠J
♣2,♣6,♦6,♥K,♣Q
♣2,♣6,♦6,♥4,♠J
♣2,♣6,♦6,♥4,♣Q
♣2,♣6,♦6,♠J,♣Q
♣2,♣6,♥A,♣J,♥K
♣2,♣6,♥A,♣J,♥4
♣2,♣6,♥A,♣J,♠J
♣2,♣6,♥A,♣J,♣Q
♣2,♣6,♥A,♥K,♥4
♣2,♣6,♥A,♥K,♠J
♣2,♣6,♥A,♥K,♣Q
♣2,♣6,♥A,♥4,♠J
♣2,♣6,♥A,♥4,♣Q
♣2,♣6,♥A,♠J,♣Q
♣2,♣6,♣J,♥K,♥4
♣2,♣6,♣J,♥K,♠J
♣2,♣6,♣J,♥K,♣Q
♣2,♣6,♣J,♥4,♠J
♣2,♣6,♣J,♥4,♣Q
♣2,♣6,♣J,♠J,♣Q
♣2,♣6,♥K,♥4,♠J
♣2,♣6,♥K,♥4,♣Q
♣2,♣6,♥K,♠J,♣Q
♣2,♣6,♥4,♠J,♣Q
♣2,♦5,♦6,♥A,♣J
♣2,♦5,♦6,♥A,♥K
♣2,♦5,♦6,♥A,♥4
♣2,♦5,♦6,♥A,♠J
♣2,♦5,♦6,♥A,♣Q
♣2,♦5,♦6,♣J,♥K
♣2,♦5,♦6,♣J,♥4
♣2,♦5,♦6,♣J,♠J
♣2,♦5,♦6,♣J,♣Q
♣2,♦5,♦6,♥K,♥4
♣2,♦5,♦6,♥K,♠J
♣2,♦5,♦6,♥K,♣Q
♣2,♦5,♦6,♥4,♠J
♣2,♦5,♦6,♥4,♣Q
♣2,♦5,♦6,♠J,♣Q
♣2,♦5,♥A,♣J,♥K
♣2,♦5,♥A,♣J,♥4
♣2,♦5,♥A,♣J,♠J
♣2,♦5,♥A,♣J,♣Q
♣2,♦5,♥A,♥K,♥4
♣2,♦5,♥A,♥K,♠J
♣2,♦5,♥A,♥K,♣Q
♣2,♦5,♥A,♥4,♠J
♣2,♦5,♥A,♥4,♣Q
♣2,♦5,♥A,♠J,♣Q
♣2,♦5,♣J,♥K,♥4
♣2,♦5,♣J,♥K,♠J
♣2,♦5,♣J,♥K,♣Q
♣2,♦5,♣J,♥4,♠J
♣2,♦5,♣J,♥4,♣Q
♣2,♦5,♣J,♠J,♣Q
♣2,♦5,♥K,♥4,♠J
♣2,♦5,♥K,♥4,♣Q
♣2,♦5,♥K,♠J,♣Q
♣2,♦5,♥4,♠J,♣Q
♣2,♦6,♥A,♣J,♥K
♣2,♦6,♥A,♣J,♥4
♣2,♦6,♥A,♣J,♠J
♣2,♦6,♥A,♣J,♣Q
♣2,♦6,♥A,♥K,♥4
♣2,♦6,♥A,♥K,♠J
♣2,♦6,♥A,♥K,♣Q
♣2,♦6,♥A,♥4,♠J
♣2,♦6,♥A,♥4,♣Q
♣2,♦6,♥A,♠J,♣Q
♣2,♦6,♣J,♥K,♥4
♣2,♦6,♣J,♥K,♠J
♣2,♦6,♣J,♥K,♣Q
♣2,♦6,♣J,♥4,♠J
♣2,♦6,♣J,♥4,♣Q
♣2,♦6,♣J,♠J,♣Q
♣2,♦6,♥K,♥4,♠J
♣2,♦6,♥K,♥4,♣Q
♣2,♦6,♥K,♠J,♣Q
♣2,♦6,♥4,♠J,♣Q
♣2,♥A,♣J,♥K,♥4
♣2,♥A,♣J,♥K,♠J
♣2,♥A,♣J,♥K,♣Q
♣2,♥A,♣J,♥4,♠J
♣2,♥A,♣J,♥4,♣Q
♣2,♥A,♣J,♠J,♣Q
♣2,♥A,♥K,♥4,♠J
♣2,♥A,♥K,♥4,♣Q
♣2,♥A,♥K,♠J,♣Q
♣2,♥A,♥4,♠J,♣Q
♣2,♣J,♥K,♥4,♠J
♣2,♣J,♥K,♥4,♣Q
♣2,♣J,♥K,♠J,♣Q
♣2,♣J,♥4,♠J,♣Q
♣2,♥K,♥4,♠J,♣Q
♣6,♦5,♦6,♥A,♣J
♣6,♦5,♦6,♥A,♥K
♣6,♦5,♦6,♥A,♥4
♣6,♦5,♦6,♥A,♠J
♣6,♦5,♦6,♥A,♣Q
♣6,♦5,♦6,♣J,♥K
♣6,♦5,♦6,♣J,♥4
♣6,♦5,♦6,♣J,♠J
♣6,♦5,♦6,♣J,♣Q
♣6,♦5,♦6,♥K,♥4
♣6,♦5,♦6,♥K,♠J
♣6,♦5,♦6,♥K,♣Q
♣6,♦5,♦6,♥4,♠J
♣6,♦5,♦6,♥4,♣Q
♣6,♦5,♦6,♠J,♣Q
♣6,♦5,♥A,♣J,♥K
♣6,♦5,♥A,♣J,♥4
♣6,♦5,♥A,♣J,♠J
♣6,♦5,♥A,♣J,♣Q
♣6,♦5,♥A,♥K,♥4
♣6,♦5,♥A,♥K,♠J
♣6,♦5,♥A,♥K,♣Q
♣6,♦5,♥A,♥4,♠J
♣6,♦5,♥A,♥4,♣Q
♣6,♦5,♥A,♠J,♣Q
♣6,♦5,♣J,♥K,♥4
♣6,♦5,♣J,♥K,♠J
♣6,♦5,♣J,♥K,♣Q
♣6,♦5,♣J,♥4,♠J
