♥5,♥10,♦10,♦Q,♥Q
♥10,♦10,♦Q,♥Q,♠A
♥10,♦10,♣J,♦Q,♥Q
♣4,♥10,♦10,♦Q,♥Q
♣4,♥4,♥10,♦10,♦Q
♦3,♥10,♦10,♦Q,♥Q
♥4,♥10,♦10,♦Q,♥Q
♣4,♥4,♥10,♦Q,♥Q
♣4,♥4,♥5,♦Q,♥Q
♣4,♥4,♦Q,♥Q,♠A
♣4,♥4,♦10,♦Q,♥Q
♣4,♥4,♣J,♦Q,♥Q
♦3,♣4,♥4,♦Q,♥Q
♣4,♥4,♥5,♥10,♦10
♣4,♥4,♥10,♦10,♠A
♣4,♥4,♥10,♦10,♣J
♦3,♣4,♥4,♥10,♦10
♣4,♥4,♥10,♦10,♥Q
♥5,♥10,♦10,♦Q,♠A
♥5,♥10,♦Q,♥Q,♠A
♥5,♥10,♦10,♣J,♦Q
♣4,♥5,♥10,♦10,♦Q
♦3,♥5,♥10,♦10,♦Q
♥4,♥5,♥10,♦10,♦Q
♥5,♥10,♣J,♦Q,♥Q
♣4,♥5,♥10,♦Q,♥Q
♣4,♥4,♥5,♥10,♦Q
♦3,♥5,♥10,♦Q,♥Q
♥4,♥5,♥10,♦Q,♥Q
♥10,♦10,♣J,♦Q,♠A
♣4,♥10,♦10,♦Q,♠A
♦3,♥10,♦10,♦Q,♠A
♥4,♥10,♦10,♦Q,♠A
♥10,♣J,♦Q,♥Q,♠A
♣4,♥10,♦Q,♥Q,♠A
♣4,♥4,♥10,♦Q,♠A
♦3,♥10,♦Q,♥Q,♠A
♥4,♥10,♦Q,♥Q,♠A
♣4,♥10,♦10,♣J,♦Q
♦3,♥10,♦10,♣J,♦Q
♥4,♥10,♦10,♣J,♦Q
♦3,♣4,♥10,♦10,♦Q
♦3,♥4,♥10,♦10,♦Q
♣4,♥10,♣J,♦Q,♥Q
♣4,♥4,♥10,♣J,♦Q
♦3,♥10,♣J,♦Q,♥Q
♥4,♥10,♣J,♦Q,♥Q
♦3,♣4,♥10,♦Q,♥Q
♦3,♣4,♥4,♥10,♦Q
♦3,♥4,♥10,♦Q,♥Q
♥5,♦10,♦Q,♥Q,♠A
♥5,♣J,♦Q,♥Q,♠A
♣4,♥5,♦Q,♥Q,♠A
♣4,♥4,♥5,♦Q,♠A
♦3,♥5,♦Q,♥Q,♠A
♥4,♥5,♦Q,♥Q,♠A
♥5,♦10,♣J,♦Q,♥Q
♣4,♥5,♦10,♦Q,♥Q
♣4,♥4,♥5,♦10,♦Q
♦3,♥5,♦10,♦Q,♥Q
♥4,♥5,♦10,♦Q,♥Q
♣4,♥5,♣J,♦Q,♥Q
♣4,♥4,♥5,♣J,♦Q
♦3,♥5,♣J,♦Q,♥Q
♥4,♥5,♣J,♦Q,♥Q
♦3,♣4,♥5,♦Q,♥Q
♦3,♣4,♥4,♥5,♦Q
♦3,♥4,♥5,♦Q,♥Q
♦10,♣J,♦Q,♥Q,♠A
♣4,♦10,♦Q,♥Q,♠A
♣4,♥4,♦10,♦Q,♠A
♦3,♦10,♦Q,♥Q,♠A
♥4,♦10,♦Q,♥Q,♠A
♣4,♣J,♦Q,♥Q,♠A
♣4,♥4,♣J,♦Q,♠A
♦3,♣J,♦Q,♥Q,♠A
♥4,♣J,♦Q,♥Q,♠A
♦3,♣4,♦Q,♥Q,♠A
♦3,♣4,♥4,♦Q,♠A
♦3,♥4,♦Q,♥Q,♠A
♣4,♦10,♣J,♦Q,♥Q
♣4,♥4,♦10,♣J,♦Q
♦3,♦10,♣J,♦Q,♥Q
♥4,♦10,♣J,♦Q,♥Q
♦3,♣4,♦10,♦Q,♥Q
♦3,♣4,♥4,♦10,♦Q
♦3,♥4,♦10,♦Q,♥Q
♦3,♣4,♣J,♦Q,♥Q
♦3,♣4,♥4,♣J,♦Q
♦3,♥4,♣J,♦Q,♥Q
♥5,♥10,♦10,♣J,♠A
♣4,♥5,♥10,♦10,♠A
♦3,♥5,♥10,♦10,♠A
♥5,♥10,♦10,♥Q,♠A
♥4,♥5,♥10,♦10,♠A
♣4,♥4,♥5,♥10,♠A
♣4,♥5,♥10,♦10,♣J
♦3,♥5,♥10,♦10,♣J
♥5,♥10,♦10,♣J,♥Q
♥4,♥5,♥10,♦10,♣J
♦3,♣4,♥5,♥10,♦10
♣4,♥5,♥10,♦10,♥Q
♦3,♥5,♥10,♦10,♥Q
♦3,♥4,♥5,♥10,♦10
♥4,♥5,♥10,♦10,♥Q
♣4,♥4,♥5,♥10,♣J
♦3,♣4,♥4,♥5,♥10
♣4,♥4,♥5,♥10,♥Q
♣4,♥10,♦10,♣J,♠A
♦3,♥10,♦10,♣J,♠A
♥10,♦10,♣J,♥Q,♠A
♥4,♥10,♦10,♣J,♠A
♦3,♣4,♥10,♦10,♠A
♣4,♥10,♦10,♥Q,♠A
♦3,♥10,♦10,♥Q,♠A
♦3,♥4,♥10,♦10,♠A
♥4,♥10,♦10,♥Q,♠A
♣4,♥4,♥10,♣J,♠A
♦3,♣4,♥4,♥10,♠A
♣4,♥4,♥10,♥Q,♠A
♦3,♣4,♥10,♦10,♣J
♣4,♥10,♦10,♣J,♥Q
♦3,♥10,♦10,♣J,♥Q
♦3,♥4,♥10,♦10,♣J
♥4,♥10,♦10,♣J,♥Q
♦3,♣4,♥10,♦10,♥Q
♦3,♥4,♥10,♦10,♥Q
♦3,♣4,♥4,♥10,♣J
♣4,♥4,♥10,♣J,♥Q
♦3,♣4,♥4,♥10,♥Q
♣4,♥4,♥5,♦10,♠A
♣4,♥4,♥5,♣J,♠A
♦3,♣4,♥4,♥5,♠A
♣4,♥4,♥5,♥Q,♠A
♣4,♥4,♥5,♦10,♣J
♦3,♣4,♥4,♥5,♦10
♣4,♥4,♥5,♦10,♥Q
♦3,♣4,♥4,♥5,♣J
♣4,♥4,♥5,♣J,♥Q
♦3,♣4,♥4,♥5,♥Q
♣4,♥4,♦10,♣J,♠A
♦3,♣4,♥4,♦10,♠A
♣4,♥4,♦10,♥Q,♠A
♦3,♣4,♥4,♣J,♠A
♣4,♥4,♣J,♥Q,♠A
♦3,♣4,♥4,♥Q,♠A
♦3,♣4,♥4,♦10,♣J
♣4,♥4,♦10,♣J,♥Q
♦3,♣4,♥4,♦10,♥Q
♦3,♣4,♥4,♣J,♥Q
